,id,week,season,season_type,neutral_site,conference_game,start_date,home_id,home_team,home_points,home_line_scores,away_id,away_team,away_points,away_line_scores,home_yards/play,away_yards/play,margin,home_past_average_yards/play,away_past_average_yards/play,away_avg_starting_yardline,home_avg_starting_yardline,away_past_starting_yard_line,home_past_starting_yard_line,home_elo,away_elo,away_schedule_strength,home_schedule_strength,homeTeam,homeScore,awayTeam,awayScore,lineProvider,overUnder,spread,formattedSpread,openingSpread,openingOverUnder,homeMoneyline,awayMoneyline
651,400935405,11,2017,regular,False,True,2017-11-11T17:00:00.000Z,135,Minnesota,54,"[14, 16, 10, 14]",158,Nebraska,21,"[7, 7, 0, 7]",9.469135802469136,6.9879518072289155,33,5.488796831253886,5.188947786493775,48.63636363636363,50.45454545454545,71.31261655011656,68.90547415547415,1652.0,1529.0,1515.888888888889,1427.111111111111,Minnesota,54,Nebraska,21,consensus,47.5,-1.5,Minnesota -1.5,,,,
652,400935403,11,2017,regular,False,True,2017-11-11T17:00:00.000Z,356,Illinois,14,"[0, 0, 7, 7]",84,Indiana,24,"[0, 14, 3, 7]",4.215189873417722,4.752136752136752,-10,4.626388376634153,4.858176568046034,61.529411764705884,68.5,71.2046855921856,69.48420283420283,1226.0,1516.0,1723.75,1535.7777777777778,Illinois,14,Indiana,24,consensus,51.5,10.0,Indiana -10,,,,
653,400937517,11,2017,regular,False,True,2017-11-11T17:20:00.000Z,59,Georgia Tech,28,"[7, 7, 7, 7]",259,Virginia Tech,22,"[3, 6, 7, 6]",7.265060240963855,5.0125,6,6.1648986274482835,5.605832981561717,52.27272727272727,59.083333333333336,65.31404151404152,65.03758006699184,1634.0,1864.0,1613.0,1711.0,Georgia Tech,28,Virginia Tech,22,consensus,48.0,3.0,Virginia Tech -3,,,,
654,400938654,11,2017,regular,False,True,2017-11-11T19:00:00.000Z,2429,Charlotte,21,"[7, 0, 7, 7]",2393,Middle Tennessee,35,"[14, 14, 0, 7]",4.585365853658536,6.01063829787234,-14,4.3398642150053846,5.400351120617208,73.07142857142857,71.23076923076923,73.22923604173604,71.76096866096866,1040.0,1301.0,1279.125,1410.857142857143,Charlotte,21,Middle Tennessee,35,consensus,49.5,15.5,Middle Tennessee -15.5,,,,
655,400937519,11,2017,regular,False,True,2017-11-11T20:00:00.000Z,183,Syracuse,43,"[14, 24, 5, 0]",154,Wake Forest,64,"[21, 3, 16, 24]",6.778688524590164,7.68,-21,5.373568274182209,6.1504961805502365,67.75,69.1875,68.97473822473823,67.85344304388423,1278.0,1463.0,1703.5,1708.75,Syracuse,43,Wake Forest,64,consensus,64.5,2.5,Wake Forest -2.5,,,,
656,400935409,11,2017,regular,False,True,2017-11-11T20:30:00.000Z,275,Wisconsin,38,"[3, 14, 7, 14]",2294,Iowa,14,"[7, 0, 7, 0]",3.9887640449438204,3.1690140845070425,24,5.692354687982024,5.381584944683062,79.78571428571429,61.0,68.92239057239058,66.54006919006919,1918.0,1661.0,1581.3333333333333,1387.0,Wisconsin,38,Iowa,14,consensus,45.0,-11.5,Wisconsin -11.5,,,,
657,400933913,11,2017,regular,False,True,2017-11-11T20:30:00.000Z,2,Auburn,40,"[6, 10, 14, 10]",61,Georgia,17,"[7, 0, 3, 7]",8.71,4.790123456790123,23,6.352393829047476,6.073772857927072,66.33333333333333,71.15384615384616,67.96617132867134,66.9166426166426,1904.0,1658.0,1605.25,1701.125,Auburn,40,Georgia,17,consensus,48.0,2.5,Georgia -2.5,,,,
658,400935404,11,2017,regular,False,True,2017-11-11T20:30:00.000Z,120,Maryland,10,"[0, 0, 3, 7]",130,Michigan,35,"[7, 21, 0, 7]",3.522727272727273,6.2105263157894735,-25,5.703765211571956,5.440730661231527,53.166666666666664,78.41666666666667,67.04759684759684,65.7651233026233,1304.0,2133.0,1495.6666666666667,1610.5,Maryland,10,Michigan,35,consensus,48.5,16.5,Michigan -16.5,,,,
659,400938656,11,2017,regular,False,True,2017-11-11T20:30:00.000Z,2348,Louisiana Tech,23,"[3, 6, 7, 7]",2226,Florida Atlantic,48,"[6, 14, 22, 6]",6.406779661016949,7.538461538461538,-25,6.336675948933966,5.714645119184909,59.0,72.41666666666667,66.91108706108706,70.84522884522886,1654.0,1071.0,1463.0,1421.857142857143,Louisiana Tech,23,Florida Atlantic,48,consensus,68.5,3.5,Florida Atlantic -3.5,,,,
660,400934547,11,2017,regular,False,True,2017-11-11T20:30:00.000Z,2306,Kansas State,23,"[6, 14, 0, 3]",277,West Virginia,28,"[7, 21, 0, 0]",5.5,5.955555555555556,-5,6.404590148868039,6.613920674105467,58.23529411764706,55.75,70.32969715469716,61.512962962962966,1754.0,1728.0,1533.875,1490.125,Kansas State,23,West Virginia,28,consensus,58.5,3.0,West Virginia -3,,,,
661,400937516,11,2017,regular,False,True,2017-11-11T20:30:00.000Z,228,Clemson,31,"[7, 10, 0, 14]",52,Florida State,14,"[0, 0, 7, 7]",5.0,4.9480519480519485,17,6.081367243335156,5.279911518228781,76.42857142857143,64.5,70.99325743700743,68.05274355274355,2215.0,1856.0,1639.375,1572.5555555555557,Clemson,31,Florida State,14,consensus,44.5,-16.5,Clemson -16.5,,,,
662,400938659,11,2017,regular,False,True,2017-11-11T20:30:00.000Z,242,Rice,34,"[0, 14, 13, 7]",2572,Southern Mississippi,43,"[10, 12, 14, 7]",5.942528735632184,8.154761904761905,-9,4.457115618114465,5.413101356721464,69.77777777777777,79.0,68.46409747659749,71.73974790641458,1109.0,1401.0,1346.857142857143,1475.625,Rice,34,Southern Mississippi,43,consensus,49.0,11.0,Southern Mississippi -11,,,,
663,400937518,11,2017,regular,False,True,2017-11-11T20:30:00.000Z,97,Louisville,38,"[7, 10, 14, 7]",258,Virginia,21,"[7, 7, 0, 7]",7.895833333333333,3.888888888888889,17,7.124758462578181,5.499785543471533,69.6923076923077,67.23076923076923,67.84685723633092,72.64116809116808,1872.0,1350.0,1511.125,1572.875,Louisville,38,Virginia,21,consensus,66.5,-14.0,Louisville -14,,,,
664,400941841,11,2017,regular,False,True,2017-11-11T20:30:00.000Z,2426,Navy,43,"[13, 21, 6, 3]",2567,SMU,40,"[5, 6, 21, 8]",7.9361702127659575,8.164556962025317,3,,6.777963287397294,65.6923076923077,76.84615384615384,65.98058885558885,,1698.0,1274.0,1465.125,1476.0,Navy,43,SMU,40,consensus,66.0,-1.5,Navy -1.5,,,,
665,400938894,11,2017,regular,True,False,2017-11-11T21:00:00.000Z,113,UMass,44,"[21, 3, 13, 7]",311,Maine,31,"[7, 9, 8, 7]",6.803738317757009,4.020408163265306,13,6.020818839512243,,67.23529411764706,70.125,,68.59249084249085,1095.0,,NA,1520.375,UMass,44,Maine,31,consensus,,-16.5,UMass -16.5,,,,
666,400933920,11,2017,regular,False,True,2017-11-11T21:00:00.000Z,238,Vanderbilt,21,"[7, 0, 14, 0]",96,Kentucky,44,"[7, 13, 21, 3]",6.333333333333333,7.096774193548387,-23,4.652231166537924,5.935877592263873,60.76923076923077,60.0,67.36465386465387,71.55283605283606,1510.0,1486.0,1523.125,1724.375,Vanderbilt,21,Kentucky,44,consensus,53.0,-2.5,Vanderbilt -2.5,,,,
667,400935319,11,2017,regular,False,True,2017-11-11T21:00:00.000Z,38,Colorado,24,"[0, 0, 14, 10]",30,USC,38,"[0, 20, 10, 8]",5.951923076923077,6.181818181818182,-14,5.330466400227099,6.441724851828782,69.46153846153847,71.42857142857143,68.77481361775479,69.36961038961039,1649.0,1948.0,1590.2,1482.5555555555557,Colorado,24,USC,38,consensus,63.0,14.0,USC -14,,,,
668,400944873,11,2017,regular,False,True,2017-11-11T21:00:00.000Z,326,Texas State,30,"[7, 7, 3, 13]",2247,Georgia State,33,"[10, 3, 10, 10]",,,-3,5.302585657942321,,,,,70.78165831989361,801.0,1177.0,1331.1666666666667,1337.857142857143,Texas State,30,Georgia State,33,consensus,51.5,5.5,Georgia State -5.5,,,,
669,400945298,11,2017,regular,False,True,2017-11-11T21:00:00.000Z,2440,Nevada,59,"[14, 24, 14, 7]",23,San José State,14,"[7, 0, 0, 7]",5.4646464646464645,2.235294117647059,45,5.58906293119306,4.270805052643339,58.705882352941174,71.57142857142857,70.33905229316608,66.3196632071632,1359.0,1150.0,1455.3333333333333,1515.125,Nevada,59,San José State,14,consensus,67.5,-17.5,Nevada -17.5,,,,
670,400944874,11,2017,regular,False,True,2017-11-11T21:30:00.000Z,324,Coastal Carolina,17,"[10, 0, 7, 0]",2653,Troy,42,"[14, 14, 7, 7]",5.635294117647059,5.965116279069767,-25,6.4346401747175275,,57.833333333333336,64.58333333333333,,69.79061864061865,,1461.0,1385.5,1263.857142857143,Coastal Carolina,17,Troy,42,consensus,52.5,17.0,Troy -17,,,,
671,400938658,11,2017,regular,False,True,2017-11-11T22:00:00.000Z,249,North Texas,45,"[7, 7, 14, 17]",2638,UTEP,10,"[7, 0, 3, 0]",6.876404494382022,3.9285714285714284,35,6.847858707401521,4.026442008445723,76.8,69.0,70.39440836940838,66.9532988616322,1127.0,1092.0,1427.4444444444443,1406.142857142857,North Texas,45,UTEP,10,consensus,53.5,-24.0,North Texas -24,,,,
672,400944872,11,2017,regular,False,True,2017-11-11T22:00:00.000Z,6,South Alabama,24,"[10, 0, 7, 7]",2032,Arkansas State,19,"[0, 6, 6, 7]",5.12037037037037,5.402061855670103,5,5.620697320965785,6.072280550163019,64.0,70.5,66.00565585085708,70.013011988012,1245.0,1567.0,1313.0,1421.5,South Alabama,24,Arkansas State,19,consensus,55.5,12.5,Arkansas State -12.5,,,,
673,400935320,11,2017,regular,False,True,2017-11-11T22:30:00.000Z,254,Utah,25,"[0, 10, 0, 15]",265,Washington State,33,"[13, 7, 6, 7]",4.588235294117647,4.7631578947368425,-8,5.640120558454812,6.148821813193981,56.0,73.8125,69.89555833055833,68.93084584261054,1704.0,1812.0,1555.111111111111,1525.25,Utah,25,Washington State,33,consensus,50.5,1.0,Washington State -1,,,,
674,400934546,11,2017,regular,False,True,2017-11-11T23:00:00.000Z,251,Texas,42,"[28, 7, 0, 7]",2305,Kansas,27,"[7, 10, 3, 7]",5.655913978494624,5.03030303030303,15,5.318535647564715,5.18380183044406,67.73333333333333,61.6875,72.3538979629666,68.93835978835979,1560.0,1038.0,1550.375,1655.111111111111,Texas,42,Kansas,27,consensus,52.5,-32.0,Texas -32,,,,
675,400938657,11,2017,regular,False,True,2017-11-11T23:30:00.000Z,276,Marshall,30,"[0, 13, 17, 0]",98,Western Kentucky,23,"[7, 0, 3, 13]",5.074766355140187,5.4875,7,5.26545590335916,5.242004797762857,59.166666666666664,47.36363636363637,68.43825002158334,69.84968734968736,1200.0,1975.0,1278.5,1263.0,Marshall,30,Western Kentucky,23,consensus,53.0,-10.5,Marshall -10.5,,,,
676,400933919,11,2017,regular,False,False,2017-11-12T00:00:00.000Z,245,Texas A&M,55,"[13, 35, 0, 7]",167,New Mexico,14,"[0, 7, 7, 0]",8.482758620689655,3.911392405063291,41,5.553673545735897,5.3290850453554475,54.6,78.15384615384616,69.70306860895096,68.00946395652278,1727.0,1444.0,1422.75,1692.25,Texas A&M,55,New Mexico,14,consensus,51.5,-18.5,Texas A&M -18.5,,,,
677,400938655,11,2017,regular,False,True,2017-11-12T00:00:00.000Z,2229,Florida International,30,"[7, 7, 9, 7]",295,Old Dominion,37,"[7, 17, 7, 6]",5.288461538461538,8.25609756097561,-7,5.710846201358798,4.999132571852202,72.0,69.28571428571429,67.88591201826496,71.80877525252525,1158.0,1405.0,1390.125,1238.2857142857142,Florida International,30,Old Dominion,37,consensus,47.5,-10.0,Florida International -10,,,,
678,400938660,11,2017,regular,False,True,2017-11-12T00:00:00.000Z,2636,UT San Antonio,19,"[3, 3, 0, 13]",5,UAB,24,"[14, 7, 0, 3]",4.061855670103093,4.574712643678161,-5,6.027136266904906,6.375912795983102,73.07142857142857,66.07692307692308,67.25474587141255,72.45757575757575,1377.0,,1266.0,1185.0,UT San Antonio,19,UAB,24,consensus,50.0,-7.0,UT San Antonio -7,,,,
679,400935406,11,2017,regular,False,True,2017-11-12T00:00:00.000Z,77,Northwestern,23,"[0, 14, 6, 3]",2509,Purdue,13,"[0, 0, 7, 6]",4.962962962962963,5.068627450980392,10,5.023352097135718,,73.28571428571429,69.78571428571429,,69.44512154512155,1616.0,1162.0,1573.3333333333333,1544.7777777777778,Northwestern,23,Purdue,13,consensus,49.5,-6.0,Northwestern -6,,,,
680,400941843,11,2017,regular,False,True,2017-11-12T00:00:00.000Z,151,East Carolina,24,"[7, 7, 0, 10, 0]",2655,Tulane,31,"[7, 10, 7, 0, 7]",4.036697247706422,4.853932584269663,-7,5.587909188664832,,79.54545454545455,61.84615384615385,,73.38355533355534,1260.0,1222.0,1589.0,1627.375,East Carolina,24,Tulane,31,consensus,64.0,6.5,Tulane -6.5,,,,
681,400933916,11,2017,regular,False,True,2017-11-12T00:00:00.000Z,344,Mississippi State,24,"[7, 7, 7, 3]",333,Alabama,31,"[7, 7, 3, 14]",4.32258064516129,7.493670886075949,-7,5.0441724663389955,6.95995234307377,80.5,70.63636363636364,64.73387538387539,70.17149702149703,1668.0,2331.0,1624.7777777777778,1653.25,Mississippi State,24,Alabama,31,consensus,50.0,14.5,Alabama -14.5,,,,
682,400933917,11,2017,regular,False,True,2017-11-12T00:30:00.000Z,142,Missouri,50,"[14, 10, 17, 9]",2633,Tennessee,17,"[10, 7, 0, 0]",7.252252252252252,4.223529411764706,33,6.670415431570258,4.906955116898362,75.5,75.8,64.33014578014577,68.18650761003703,1404.0,1729.0,1597.625,1481.375,Missouri,50,Tennessee,17,consensus,62.5,-13.0,Missouri -13,,,,
683,400934581,11,2017,regular,False,False,2017-11-12T01:00:00.000Z,2390,Miami,41,"[14, 13, 7, 7]",87,Notre Dame,8,"[0, 0, 8, 0]",6.146067415730337,3.1298701298701297,33,6.58619213587568,7.336906288206829,75.15384615384616,56.583333333333336,68.60518745959922,68.18715842980548,1797.0,1725.0,1607.5555555555557,1632.0,Miami,41,Notre Dame,8,consensus,59.5,3.5,Notre Dame -3.5,,,,
684,400934550,11,2017,regular,False,True,2017-11-12T01:00:00.000Z,201,Oklahoma,38,"[17, 21, 0, 0]",2628,TCU,20,"[7, 7, 0, 6]",7.144444444444445,6.0,18,7.53503214762131,5.446311881721487,72.15384615384616,76.0,66.34778184778185,67.66515706515706,2047.0,1703.0,1543.875,1581.4444444444443,Oklahoma,38,TCU,20,consensus,63.5,-6.0,Oklahoma -6,,,,
685,400935318,11,2017,regular,False,True,2017-11-12T02:30:00.000Z,26,UCLA,44,"[7, 13, 14, 10]",9,Arizona State,37,"[14, 7, 13, 3]",8.07843137254902,6.039370078740157,7,6.277865667173269,5.636597274196204,73.66666666666667,68.73333333333333,71.84464718288248,72.67790869261458,1532.0,1366.0,1651.7777777777778,1616.0,UCLA,44,Arizona State,37,consensus,66.0,-3.0,UCLA -3,,,,
686,400935317,11,2017,regular,False,True,2017-11-12T03:00:00.000Z,12,Arizona,49,"[14, 14, 14, 7]",204,Oregon State,28,"[0, 0, 14, 14]",8.04,3.977272727272727,21,7.4743217120281615,5.5698894922480715,75.72727272727273,69.81818181818181,71.88300094966762,69.63103378103379,1243.0,1369.0,1753.875,1626.75,Arizona,49,Oregon State,28,consensus,69.5,-21.0,Arizona -21,,,,
687,400945295,11,2017,regular,False,True,2017-11-12T03:15:00.000Z,2005,Air Force,14,"[0, 7, 7, 0]",2751,Wyoming,28,"[7, 14, 0, 7]",4.142857142857143,3.869047619047619,-14,5.586343868078127,5.0380229344773,65.71428571428571,72.46153846153847,65.27114737114738,73.06589336589337,1593.0,1393.0,1389.0,1554.25,Air Force,14,Wyoming,28,consensus,51.0,-2.5,Air Force -2.5,,,,
688,400945296,11,2017,regular,False,True,2017-11-12T03:30:00.000Z,36,Colorado State,52,"[21, 14, 7, 10, 0]",68,Boise State,59,"[3, 14, 21, 14, 7]",6.2155172413793105,7.0,-7,6.43578287898486,5.039593917099894,70.75,63.214285714285715,63.953403568109444,70.77528471528471,1569.0,1664.0,1514.888888888889,1514.2222222222222,Colorado State,52,Boise State,59,consensus,59.0,6.5,Boise State -6.5,,,,
689,400945297,11,2017,regular,False,True,2017-11-12T04:00:00.000Z,62,Hawai'i,21,"[7, 0, 0, 14]",278,Fresno State,31,"[0, 21, 10, 0]",3.9770114942528734,4.702127659574468,-10,5.989858904464113,6.234741244527685,71.23076923076923,65.84615384615384,66.43078403078404,71.90724553224554,1161.0,1046.0,1626.375,1371.875,Hawai'i,21,Fresno State,31,consensus,53.0,10.0,Fresno State -10,,,,
690,400945020,12,2017,regular,False,True,2017-11-15T00:00:00.000Z,2006,Akron,37,"[10, 20, 0, 7]",195,Ohio,34,"[14, 10, 3, 7]",5.65979381443299,6.055555555555555,3,5.143198007731766,,67.0,65.2,,68.75296703296704,1214.0,1422.0,1236.0,1474.2222222222222,Akron,37,Ohio,34,consensus,51.5,14.5,Ohio -14.5,,,,
691,400945019,12,2017,regular,False,True,2017-11-15T00:00:00.000Z,2309,Kent State,23,"[3, 14, 0, 6]",2117,Central Michigan,42,"[7, 21, 0, 14]",7.835051546391752,8.710526315789474,-19,3.9060823742562447,5.232913148445254,63.214285714285715,70.07142857142857,67.99692577030812,66.54915329768271,1147.0,1231.0,1372.888888888889,1520.3333333333333,Kent State,23,Central Michigan,42,consensus,45.0,17.5,Central Michigan -17.5,,,,
692,400945023,12,2017,regular,False,True,2017-11-16T00:00:00.000Z,2459,Northern Illinois,35,"[14, 7, 0, 14]",2711,Western Michigan,31,"[7, 7, 14, 3]",3.7674418604651163,7.318181818181818,4,5.531013068149641,5.988940660718763,58.214285714285715,66.58333333333333,59.87052447552448,67.53695320202672,1468.0,1842.0,1336.4444444444443,1360.888888888889,Northern Illinois,35,Western Michigan,31,consensus,49.5,-9.0,Northern Illinois -9,,,,
693,400945021,12,2017,regular,False,True,2017-11-16T00:00:00.000Z,193,Miami (OH),24,"[0, 17, 0, 7]",2199,Eastern Michigan,27,"[7, 6, 14, 0]",5.241758241758242,6.967741935483871,-3,5.337267616488315,5.461355917984111,63.30769230769231,77.38461538461539,68.323248928574,69.64739926739927,1312.0,1207.0,1373.7,1288.888888888889,Miami (OH),24,Eastern Michigan,27,consensus,51.0,-2.5,Miami (OH) -2.5,,,,
694,400945022,12,2017,regular,False,True,2017-11-16T01:00:00.000Z,189,Bowling Green,37,"[7, 14, 7, 9]",2649,Toledo,66,"[14, 10, 28, 14]",6.283950617283951,8.5,-29,5.444564996134602,6.722811705313873,56.53846153846154,67.85714285714286,61.99568140193139,68.32675824175824,1272.0,1660.0,1408.4444444444443,1352.0,Bowling Green,37,Toledo,66,consensus,66.0,17.5,Toledo -17.5,,,,
695,400945024,12,2017,regular,False,True,2017-11-17T00:00:00.000Z,2050,Ball State,24,"[0, 10, 7, 7]",2084,Buffalo,40,"[10, 13, 14, 3]",5.285714285714286,7.4772727272727275,-16,4.564188895951229,6.301339883952896,65.76923076923077,71.25,65.5019932844933,70.2789652014652,1230.0,1080.0,1370.2222222222222,1477.875,Ball State,24,Buffalo,40,consensus,54.5,18.5,Buffalo -18.5,,,,
696,400941848,12,2017,regular,False,True,2017-11-17T00:30:00.000Z,58,South Florida,27,"[21, 3, 3, 0]",202,Tulsa,20,"[7, 10, 0, 3]",6.555555555555555,5.1909090909090905,7,6.385835195741525,5.830692607772275,58.76923076923077,67.35714285714286,71.05866910866912,65.15270871104205,1691.0,1748.0,1500.7,1344.25,South Florida,27,Tulsa,20,consensus,65.5,-23.5,South Florida -23.5,,,,
697,400938665,12,2017,regular,False,True,2017-11-18T01:00:00.000Z,98,Western Kentucky,41,"[7, 0, 3, 14, 7, 7, 3]",2393,Middle Tennessee,38,"[0, 3, 0, 21, 7, 7, 0]",6.3238095238095235,6.821782178217822,3,5.2665543179865715,5.4613798383427214,64.71428571428571,56.529411764705884,73.2134552947053,67.51109168609167,1975.0,1301.0,1252.5555555555557,1269.7777777777778,Western Kentucky,41,Middle Tennessee,38,consensus,56.0,1.0,Middle Tennessee -1,,,,
698,400945302,12,2017,regular,False,True,2017-11-18T02:30:00.000Z,167,New Mexico,35,"[0, 14, 7, 14]",2439,UNLV,38,"[10, 14, 3, 11]",6.115384615384615,8.536842105263158,-3,5.187315781326232,6.848761405928618,73.15384615384616,77.0,68.35502372627373,68.19276174805586,1444.0,1121.0,1480.7777777777778,1456.5555555555557,New Mexico,35,UNLV,38,consensus,55.5,-3.0,New Mexico -3,,,,
699,400933921,12,2017,regular,False,False,2017-11-18T17:00:00.000Z,333,Alabama,56,"[14, 21, 14, 7]",2382,Mercer,0,"[0, 0, 0, 0]",8.493333333333334,3.191780821917808,56,7.013324197373987,,71.6923076923077,60.92307692307692,,66.31048784548784,2331.0,,1904.0,1629.1,Alabama,56,Mercer,0,consensus,,-49.0,Alabama -49,,,,
700,400941847,12,2017,regular,False,True,2017-11-18T17:00:00.000Z,235,Memphis,66,"[10, 21, 14, 21]",2567,SMU,45,"[10, 14, 14, 7]",7.589473684210526,7.895833333333333,21,6.571872054716863,6.916622654860096,75.92857142857143,62.46666666666667,65.95176073926073,67.0075289089995,1707.0,1274.0,1491.0,1428.75,Memphis,66,SMU,45,consensus,71.5,-10.5,Memphis -10.5,,,,
701,400941844,12,2017,regular,False,True,2017-11-18T17:00:00.000Z,218,Temple,19,"[3, 10, 0, 6]",2116,UCF,45,"[7, 24, 14, 0]",5.581632653061225,6.715909090909091,-26,5.720876039296341,7.830551055822115,52.785714285714285,75.46666666666667,64.08735107485109,65.5056721056721,1739.0,1419.0,1351.5,1442.2222222222222,Temple,19,UCF,45,consensus,59.5,13.0,UCF -13,,,,
702,400937523,12,2017,regular,False,False,2017-11-18T17:00:00.000Z,52,Florida State,77,"[21, 35, 7, 14]",2169,Delaware State,6,"[6, 0, 0, 0]",7.589743589743589,5.36986301369863,71,5.243038232653578,,59.13333333333333,55.285714285714285,,71.59718121384788,1856.0,,1728.0,1703.3333333333333,Florida State,77,Delaware State,6,consensus,,-52.0,Florida State -52,,,,
703,400935413,12,2017,regular,False,True,2017-11-18T17:00:00.000Z,77,Northwestern,39,"[0, 25, 7, 7]",135,Minnesota,0,"[0, 0, 0, 0]",4.7701149425287355,2.015873015873016,39,5.017313183718443,5.886830728375411,75.42857142857143,59.285714285714285,67.06038128538128,69.47918081918081,1616.0,1652.0,1437.3,1506.5,Northwestern,39,Minnesota,0,consensus,40.5,-7.0,Northwestern -7,,,,
704,400941845,12,2017,regular,False,True,2017-11-18T17:00:00.000Z,151,East Carolina,48,"[14, 10, 14, 10]",2132,Cincinnati,20,"[0, 13, 7, 0]",8.316831683168317,3.5625,28,5.432787994568991,5.456421808428506,76.0,72.16666666666667,70.38123626373627,72.22981518481518,1260.0,1309.0,1520.888888888889,1582.3333333333333,East Carolina,48,Cincinnati,20,consensus,67.5,4.5,Cincinnati -4.5,,,,
705,400935410,12,2017,regular,False,True,2017-11-18T17:00:00.000Z,84,Indiana,41,"[17, 3, 14, 7]",164,Rutgers,0,"[0, 0, 0, 0]",6.5473684210526315,2.7662337662337664,41,4.847572586455105,4.844003119418845,75.0,66.28571428571429,66.22589285714285,70.23715820943762,1516.0,1004.0,1638.7777777777778,1668.4444444444443,Indiana,41,Rutgers,0,consensus,46.5,-11.0,Indiana -11,,,,
706,400937525,12,2017,regular,False,True,2017-11-18T17:00:00.000Z,2390,Miami,44,"[7, 7, 17, 13]",258,Virginia,28,"[14, 7, 7, 0]",4.987654320987654,5.08235294117647,16,6.537289389192864,5.338695878013268,70.92857142857143,62.0,68.0314022819286,66.89784453019746,1797.0,1350.0,1551.2222222222222,1643.625,Miami,44,Virginia,28,consensus,50.5,-20.0,Miami -20,,,,
707,400934554,12,2017,regular,False,True,2017-11-18T17:00:00.000Z,277,West Virginia,14,"[0, 0, 7, 7]",251,Texas,28,"[0, 14, 7, 7]",3.8625,5.034090909090909,-14,6.5480841622504755,5.352273480657706,65.14285714285714,78.66666666666667,68.21327380952381,69.12025685099215,1728.0,1560.0,1593.4,1558.3333333333333,West Virginia,14,Texas,28,consensus,54.5,-3.0,West Virginia -3,,,,
708,400933922,12,2017,regular,False,True,2017-11-18T17:00:00.000Z,8,Arkansas,21,"[14, 0, 7, 0]",344,Mississippi State,28,"[0, 14, 0, 14]",3.4864864864864864,4.8604651162790695,-7,5.4485881147277295,4.972013284221225,65.41666666666667,72.3076923076923,70.21798368298369,68.26145521145521,1614.0,1668.0,1728.5555555555557,1713.125,Arkansas,21,Mississippi State,28,consensus,56.0,14.0,Mississippi State -14,,,,
709,400934555,12,2017,regular,False,True,2017-11-18T17:00:00.000Z,2641,Texas Tech,3,"[3, 0, 0, 0]",2628,TCU,27,"[0, 10, 7, 10]",5.020408163265306,6.0,-24,6.1032821505131025,5.501680693549337,71.0,70.91666666666667,66.92838827838827,68.38355419090712,1416.0,1703.0,1599.7777777777778,1629.888888888889,Texas Tech,3,TCU,27,consensus,53.5,6.5,TCU -6.5,,,,
710,400933923,12,2017,regular,False,False,2017-11-18T17:00:00.000Z,2,Auburn,42,"[7, 7, 14, 14]",2433,Louisiana Monroe,14,"[7, 0, 0, 7]",6.2444444444444445,3.7731958762886597,28,6.588154446142728,6.954183924953127,77.23076923076923,73.46153846153847,64.12413512413512,67.34036297036297,1904.0,963.0,1329.625,1696.3333333333333,Auburn,42,Louisiana Monroe,14,consensus,68.0,-38.0,Auburn -38,,,,
711,400935416,12,2017,regular,False,True,2017-11-18T17:00:00.000Z,275,Wisconsin,24,"[7, 0, 14, 3]",130,Michigan,10,"[0, 7, 3, 0]",5.085365853658536,4.6,14,5.521995623678204,5.5177102266873215,64.85714285714286,66.15384615384616,65.65950382950382,65.98606227106227,1918.0,2133.0,1476.5,1414.4,Wisconsin,24,Michigan,10,consensus,40.5,-6.5,Wisconsin -6.5,,,,
712,400937528,12,2017,regular,False,True,2017-11-18T17:20:00.000Z,259,Virginia Tech,20,"[7, 3, 0, 10]",221,Pittsburgh,14,"[7, 0, 0, 7]",4.469387755102041,5.197530864197531,6,5.546499683405545,6.15650442812076,72.23076923076923,75.92307692307692,71.18641025641026,64.0099100899101,1864.0,1674.0,1537.4444444444443,1615.3333333333333,Virginia Tech,20,Pittsburgh,14,consensus,49.5,-14.0,Virginia Tech -14,,,,
713,400937521,12,2017,regular,False,False,2017-11-18T17:20:00.000Z,228,Clemson,61,"[21, 17, 20, 3]",2643,The Citadel,3,"[0, 0, 0, 3]",9.655555555555555,3.75,58,5.973230519001641,,73.28571428571429,64.84615384615384,,67.69746919746919,2215.0,,NA,1600.9,Clemson,61,The Citadel,3,consensus,,-47.5,Clemson -47.5,,,,
714,400945304,12,2017,regular,False,True,2017-11-18T19:00:00.000Z,2751,Wyoming,7,"[0, 0, 0, 7]",278,Fresno State,13,"[3, 7, 3, 0]",4.635135135135135,4.21875,-6,4.921125402934331,6.081479886032363,70.28571428571429,75.46153846153847,66.91078255078256,65.3154612054612,1393.0,1046.0,1574.6666666666667,1411.6666666666667,Wyoming,7,Fresno State,13,consensus,39.0,2.5,Fresno State -2.5,,,,
715,400938666,12,2017,regular,False,True,2017-11-18T19:00:00.000Z,295,Old Dominion,24,"[7, 3, 7, 7]",242,Rice,21,"[7, 0, 0, 14]",6.094117647058823,4.273809523809524,3,5.324829070764543,4.605656929866237,70.75,64.83333333333333,72.46577311577312,68.29732081643847,1405.0,1109.0,1467.3333333333333,1364.3333333333333,Old Dominion,24,Rice,21,consensus,53.0,-7.0,Old Dominion -7,,,,
